Data_source,Study_name,Year_clean,Total_PAH,Lat,Long,Common_name,Scientific_name,Species_standard,Taxonomic_group,Layman_group,Sample_motivation,Source_sampleID,SumPAHCount,Units_standardized,Basis_standardized,Sum_Method,Tissue_type_standardized_grouped,Detection_limit_standardized,Reporting_limit_standardized,Qualifier_code,Moisture_pct,Lab_ID,Notes,F_____,Study_name_clean,Study_name_cleaner,Region
Wetzel,"Dr Wetzel, Mote Marine Database",2012,,60.337800000000001,-151.875000000000000,Pacific Cod,Gadus macrocephalus,cod,Chordata (Actinopterygii),Fish,,CIR-13-1395B,,ng/g,,Provided,Whole Body,,,BDL,,,,cod,Mote Marine Laboratory,Mote Marine Laboratory,SCAK
Wetzel,"Dr Wetzel, Mote Marine Database",2012,,60.337800000000001,-151.875000000000000,Pacific Sandfish,Trichodon trichodon,forage fish,Chordata (Actinopterygii),Fish,,CIR-13-1409,,ng/g,,Provided,Whole Body,,,BDL,,,,forage fish,Mote Marine Laboratory,Mote Marine Laboratory,SCAK
Wetzel,"Dr Wetzel, Mote Marine Database",2012,,60.337800000000001,-151.875000000000000,Pacific Tom Cod,Microgadus proximus,cod,Chordata (Actinopterygii),Fish,,CIR-13-1371,,ng/g,,Provided,Whole Body,,,BDL,,,,cod,Mote Marine Laboratory,Mote Marine Laboratory,SCAK
Wetzel,"Dr Wetzel, Mote Marine Database",2012,,60.337800000000001,-151.875000000000000,Pacific Tom Cod,Microgadus proximus,cod,Chordata (Actinopterygii),Fish,,CIR-13-1386A,,ng/g,,Provided,Whole Body,,,BDL,,,,cod,Mote Marine Laboratory,Mote Marine Laboratory,SCAK
Wetzel,"Dr Wetzel, Mote Marine Database",2012,,60.337800000000001,-151.875000000000000,Pacific Tom Cod,Microgadus proximus,cod,Chordata (Actinopterygii),Fish,,CIR-13-1386B,,ng/g,,Provided,Whole Body,,,BDL,,,,cod,Mote Marine Laboratory,Mote Marine Laboratory,SCAK
Wetzel,"Dr Wetzel, Mote Marine Database",2012,,60.337800000000001,-151.875000000000000,Pacific Tom Cod,Microgadus proximus,cod,Chordata (Actinopterygii),Fish,,CIR-13-1396A,,ng/g,,Provided,Whole Body,,,BDL,,,,cod,Mote Marine Laboratory,Mote Marine Laboratory,SCAK
Wetzel,"Dr Wetzel, Mote Marine Database",2012,,60.337800000000001,-151.875000000000000,Pacific Tom Cod,Microgadus proximus,cod,Chordata (Actinopterygii),Fish,,CIR-13-1396B,,ng/g,,Provided,Whole Body,,,BDL,,,,cod,Mote Marine Laboratory,Mote Marine Laboratory,SCAK
Wetzel,"Dr Wetzel, Mote Marine Database",2012,,60.337800000000001,-151.875000000000000,Pacific Tom Cod,Microgadus proximus,cod,Chordata (Actinopterygii),Fish,,CIR-13-1400,,ng/g,,Provided,Whole Body,,,BDL,,,,cod,Mote Marine Laboratory,Mote Marine Laboratory,SCAK
Wetzel,"Dr Wetzel, Mote Marine Database",2012,,60.337800000000001,-151.875000000000000,Pacific Tom Cod,Microgadus proximus,cod,Chordata (Actinopterygii),Fish,,CIR-13-1418,,ng/g,,Provided,Whole Body,,,BDL,,,,cod,Mote Marine Laboratory,Mote Marine Laboratory,SCAK
Wetzel,"Dr Wetzel, Mote Marine Database",2009,,61.226100000000002,-149.892500000000013,Pink Salmon,Oncorhynchus gorbuscha,salmon,Chordata (Actinopterygii),Fish,,CIB-09-0482L,,ng/g,,Provided,Organ,,,BDL,,,,salmon,Mote Marine Laboratory,Mote Marine Laboratory,SCAK
Wetzel,"Dr Wetzel, Mote Marine Database",2008,,70.495800000000003,-157.393000000000001,Round Whitefish,Prosopium cylindraceum,anadromous/freshwater fish,Chordata (Actinopterygii),Fish,,NPRA-08-0092,,ng/g,,Provided,Organ,,,BDL,,,,anadromous/freshwater fish,Mote Marine Laboratory,Mote Marine Laboratory,North
Wetzel,"Dr Wetzel, Mote Marine Database",2008,,70.495800000000003,-157.393000000000001,Round Whitefish,Prosopium cylindraceum,anadromous/freshwater fish,Chordata (Actinopterygii),Fish,,NPRA-08-0094,,ng/g,,Provided,Organ,,,BDL,,,,anadromous/freshwater fish,Mote Marine Laboratory,Mote Marine Laboratory,North
Wetzel,"Dr Wetzel, Mote Marine Database",2008,,70.495800000000003,-157.393000000000001,Round Whitefish,Prosopium cylindraceum,anadromous/freshwater fish,Chordata (Actinopterygii),Fish,,NPRA-08-0096,,ng/g,,Provided,Organ,,,BDL,,,,anadromous/freshwater fish,Mote Marine Laboratory,Mote Marine Laboratory,North
Wetzel,"Dr Wetzel, Mote Marine Database",2008,,70.495800000000003,-157.393000000000001,Round Whitefish,Prosopium cylindraceum,anadromous/freshwater fish,Chordata (Actinopterygii),Fish,,NPRA-08-0098,,ng/g,,Provided,Organ,,,BDL,,,,anadromous/freshwater fish,Mote Marine Laboratory,Mote Marine Laboratory,North
Wetzel,"Dr Wetzel, Mote Marine Database",2008,,70.495800000000003,-157.393000000000001,Round Whitefish,Prosopium cylindraceum,anadromous/freshwater fish,Chordata (Actinopterygii),Fish,,NPRA-08-0100,,ng/g,,Provided,Organ,,,BDL,,,,anadromous/freshwater fish,Mote Marine Laboratory,Mote Marine Laboratory,North
Wetzel,"Dr Wetzel, Mote Marine Database",2008,,70.495800000000003,-157.393000000000001,Round Whitefish,Prosopium cylindraceum,anadromous/freshwater fish,Chordata (Actinopterygii),Fish,,NPRA-08-0104,,ng/g,,Provided,Organ,,,BDL,,,,anadromous/freshwater fish,Mote Marine Laboratory,Mote Marine Laboratory,North
Wetzel,"Dr Wetzel, Mote Marine Database",2008,,70.495800000000003,-157.393000000000001,Round Whitefish,Prosopium cylindraceum,anadromous/freshwater fish,Chordata (Actinopterygii),Fish,,NPRA-08-0108,,ng/g,,Provided,Organ,,,BDL,,,,anadromous/freshwater fish,Mote Marine Laboratory,Mote Marine Laboratory,North
Wetzel,"Dr Wetzel, Mote Marine Database",2008,,70.495800000000003,-157.393000000000001,Round Whitefish,Prosopium cylindraceum,anadromous/freshwater fish,Chordata (Actinopterygii),Fish,,NPRA-08-0110,,ng/g,,Provided,Organ,,,BDL,,,,anadromous/freshwater fish,Mote Marine Laboratory,Mote Marine Laboratory,North
Wetzel,"Dr Wetzel, Mote Marine Database",2006,,70.823599999999999,-154.302500000000009,Round Whitefish,Prosopium cylindraceum,anadromous/freshwater fish,Chordata (Actinopterygii),Fish,,NPRA-06-4286,,ng/g,,Provided,Organ,,,BDL,,,,anadromous/freshwater fish,Mote Marine Laboratory,Mote Marine Laboratory,North
Wetzel,"Dr Wetzel, Mote Marine Database",2006,,70.823599999999999,-154.302500000000009,Round Whitefish,Prosopium cylindraceum,anadromous/freshwater fish,Chordata (Actinopterygii),Fish,,NPRA-06-4302,,ng/g,,Provided,Organ,,,BDL,,,,anadromous/freshwater fish,Mote Marine Laboratory,Mote Marine Laboratory,North
Wetzel,"Dr Wetzel, Mote Marine Database",2008,,70.495800000000003,-157.393000000000001,Round Whitefish,Prosopium cylindraceum,anadromous/freshwater fish,Chordata (Actinopterygii),Fish,,NPRA-10-0093,,ng/g,,Provided,Muscle,,,BDL,,,,anadromous/freshwater fish,Mote Marine Laboratory,Mote Marine Laboratory,North
Wetzel,"Dr Wetzel, Mote Marine Database",2008,,70.495800000000003,-157.393000000000001,Round Whitefish,Prosopium cylindraceum,anadromous/freshwater fish,Chordata (Actinopterygii),Fish,,NPRA-10-0097,,ng/g,,Provided,Muscle,,,BDL,,,,anadromous/freshwater fish,Mote Marine Laboratory,Mote Marine Laboratory,North
Wetzel,"Dr Wetzel, Mote Marine Database",2008,,70.495800000000003,-157.393000000000001,Round Whitefish,Prosopium cylindraceum,anadromous/freshwater fish,Chordata (Actinopterygii),Fish,,NPRA-10-0103,,ng/g,,Provided,Muscle,,,BDL,,,,anadromous/freshwater fish,Mote Marine Laboratory,Mote Marine Laboratory,North
Wetzel,"Dr Wetzel, Mote Marine Database",2008,,70.495800000000003,-157.393000000000001,Round Whitefish,Prosopium cylindraceum,anadromous/freshwater fish,Chordata (Actinopterygii),Fish,,NPRA-10-0107,,ng/g,,Provided,Muscle,,,BDL,,,,anadromous/freshwater fish,Mote Marine Laboratory,Mote Marine Laboratory,North
Wetzel,"Dr Wetzel, Mote Marine Database",2008,,70.495800000000003,-157.393000000000001,Round Whitefish,Prosopium cylindraceum,anadromous/freshwater fish,Chordata (Actinopterygii),Fish,,NPRA-10-0109,,ng/g,,Provided,Muscle,,,BDL,,,,anadromous/freshwater fish,Mote Marine Laboratory,Mote Marine Laboratory,North
Wetzel,"Dr Wetzel, Mote Marine Database",2006,,70.823599999999999,-154.302500000000009,Round Whitefish,Prosopium cylindraceum,anadromous/freshwater fish,Chordata (Actinopterygii),Fish,,NPRA-06-4285,,ng/g,,Provided,Muscle,,,BDL,,,,anadromous/freshwater fish,Mote Marine Laboratory,Mote Marine Laboratory,North
Wetzel,"Dr Wetzel, Mote Marine Database",2006,,70.823599999999999,-154.302500000000009,Round Whitefish,Prosopium cylindraceum,anadromous/freshwater fish,Chordata (Actinopterygii),Fish,,NPRA-06-4301,,ng/g,,Provided,Muscle,,,BDL,,,,anadromous/freshwater fish,Mote Marine Laboratory,Mote Marine Laboratory,North
Wetzel,"Dr Wetzel, Mote Marine Database",2012,,60.337800000000001,-151.875000000000000,Pacific Sandfish,Trichodon trichodon,forage fish,Chordata (Actinopterygii),Fish,,CIR-13-1383,,ng/g,,Provided,Whole Body,,,BDL,,,,forage fish,Mote Marine Laboratory,Mote Marine Laboratory,SCAK
Wetzel,"Dr Wetzel, Mote Marine Database",2012,,60.337800000000001,-151.875000000000000,Pacific Sandfish,Trichodon trichodon,forage fish,Chordata (Actinopterygii),Fish,,CIR-13-1390,,ng/g,,Provided,Whole Body,,,BDL,,,,forage fish,Mote Marine Laboratory,Mote Marine Laboratory,SCAK
Wetzel,"Dr Wetzel, Mote Marine Database",2012,,60.337800000000001,-151.875000000000000,Pacific Sandfish,Trichodon trichodon,forage fish,Chordata (Actinopterygii),Fish,,CIR-13-1403,,ng/g,,Provided,Whole Body,,,BDL,,,,forage fish,Mote Marine Laboratory,Mote Marine Laboratory,SCAK
Wetzel,"Dr Wetzel, Mote Marine Database",2012,,60.337800000000001,-151.875000000000000,Pacific Sandfish,Trichodon trichodon,forage fish,Chordata (Actinopterygii),Fish,,CIR-13-1406,,ng/g,,Provided,Whole Body,,,BDL,,,,forage fish,Mote Marine Laboratory,Mote Marine Laboratory,SCAK
Wetzel,"Dr Wetzel, Mote Marine Database",2012,,60.337800000000001,-151.875000000000000,Pacific Sandfish,Trichodon trichodon,forage fish,Chordata (Actinopterygii),Fish,,CIR-13-1414,,ng/g,,Provided,Whole Body,,,BDL,,,,forage fish,Mote Marine Laboratory,Mote Marine Laboratory,SCAK
Wetzel,"Dr Wetzel, Mote Marine Database",2012,,60.337800000000001,-151.875000000000000,Pacific Sandfish,Trichodon trichodon,forage fish,Chordata (Actinopterygii),Fish,,CIR-13-1421,,ng/g,,Provided,Whole Body,,,BDL,,,,forage fish,Mote Marine Laboratory,Mote Marine Laboratory,SCAK
Wetzel,"Dr Wetzel, Mote Marine Database",2008,,70.121840000000006,-159.634970000000010,Sculpin,Cottidae,other fish,Chordata (Actinopterygii),Fish,,NPRA-08-0164,,ng/g,,Provided,Organ,,,BDL,,,,other fish,Mote Marine Laboratory,Mote Marine Laboratory,North
Wetzel,"Dr Wetzel, Mote Marine Database",2012,,60.337800000000001,-151.875000000000000,Snailfish,Liparidae,other fish,Chordata (Actinopterygii),Fish,,CIR-13-1372A,,ng/g,,Provided,Whole Body,,,BDL,,,,other fish,Mote Marine Laboratory,Mote Marine Laboratory,SCAK
Wetzel,"Dr Wetzel, Mote Marine Database",2012,,60.337800000000001,-151.875000000000000,Snailfish,Liparidae,other fish,Chordata (Actinopterygii),Fish,,CIR-13-1372B,,ng/g,,Provided,Whole Body,,,BDL,,,,other fish,Mote Marine Laboratory,Mote Marine Laboratory,SCAK
Wetzel,"Dr Wetzel, Mote Marine Database",2012,,60.337800000000001,-151.875000000000000,Snailfish,Liparidae,other fish,Chordata (Actinopterygii),Fish,,CIR-13-1377,,ng/g,,Provided,Whole Body,,,BDL,,,,other fish,Mote Marine Laboratory,Mote Marine Laboratory,SCAK
Wetzel,"Dr Wetzel, Mote Marine Database",2012,,60.337800000000001,-151.875000000000000,Snailfish,Liparidae,other fish,Chordata (Actinopterygii),Fish,,CIR-13-1389A,,ng/g,,Provided,Whole Body,,,BDL,,,,other fish,Mote Marine Laboratory,Mote Marine Laboratory,SCAK
Wetzel,"Dr Wetzel, Mote Marine Database",2012,,60.337800000000001,-151.875000000000000,Snailfish,Liparidae,other fish,Chordata (Actinopterygii),Fish,,CIR-13-1389B,,ng/g,,Provided,Whole Body,,,BDL,,,,other fish,Mote Marine Laboratory,Mote Marine Laboratory,SCAK
Wetzel,"Dr Wetzel, Mote Marine Database",2012,,60.337800000000001,-151.875000000000000,Starry Flounder,Platichthys stellatus,flatfish,Chordata (Actinopterygii),Fish,,CIR-13-1385,,ng/g,,Provided,Whole Body,,,BDL,,,,flatfish,Mote Marine Laboratory,Mote Marine Laboratory,SCAK
Wetzel,"Dr Wetzel, Mote Marine Database",2012,,60.337800000000001,-151.875000000000000,Starry Flounder,Platichthys stellatus,flatfish,Chordata (Actinopterygii),Fish,,CIR-13-1398,,ng/g,,Provided,Whole Body,,,BDL,,,,flatfish,Mote Marine Laboratory,Mote Marine Laboratory,SCAK
Wetzel,"Dr Wetzel, Mote Marine Database",2012,,60.337800000000001,-151.875000000000000,Starry Flounder,Platichthys stellatus,flatfish,Chordata (Actinopterygii),Fish,,CIR-13-1408,,ng/g,,Provided,Whole Body,,,BDL,,,,flatfish,Mote Marine Laboratory,Mote Marine Laboratory,SCAK
Wetzel,"Dr Wetzel, Mote Marine Database",2012,,60.337800000000001,-151.875000000000000,Walleye Pollock,Gadus chalcogrammus,cod,Chordata (Actinopterygii),Fish,,CIR-13-1384A,,ng/g,,Provided,Whole Body,,,BDL,,,,cod,Mote Marine Laboratory,Mote Marine Laboratory,SCAK
